Open,Minimum,Maximum,Close,Date,Position
"1,308,310","1,302,080","1,309,930","1,304,620",2017/12/05,Low
"1,312,930","1,305,770","1,316,160","1,307,620",2017/12/04,Low
"1,300,460","1,299,540","1,312,930","1,312,240",2017/12/03,High
"1,300,920","1,299,770","1,304,390","1,301,390",2017/12/02,High
"1,296,540","1,296,310","1,303,930","1,300,690",2017/12/01,High
"1,296,540","1,288,000","1,297,230","1,290,770",2017/11/29,Low
"1,288,690","1,288,690","1,301,390","1,294,920",2017/11/28,High
"1,282,450","1,280,840","1,289,380","1,287,070",2017/11/27,High
"1,279,220","1,279,220","1,285,690","1,284,070",2017/11/26,High
"1,273,450","1,270,220","1,281,300","1,278,760",2017/11/25,High
"1,272,070","1,272,070","1,281,070","1,272,070",2017/11/24,High
"1,268,600","1,266,760","1,271,140","1,270,450",2017/11/22,High
"1,262,830","1,262,830","1,270,450","1,269,060",2017/11/21,High
"1,254,290","1,253,130","1,266,520","1,265,370",2017/11/20,High
"1,264,220","1,253,130","1,271,830","1,253,370",2017/11/19,Low
"1,266,520","1,265,140","1,266,990","1,265,370",2017/11/18,Low
"1,269,760","1,265,600","1,272,070","1,266,760",2017/11/17,High
"1,253,600","1,251,980","1,257,750","1,256,370",2017/11/15,High
"1,260,060","1,251,750","1,261,680","1,254,060",2017/11/14,Low
"1,262,140","1,251,290","1,262,140","1,260,520",2017/11/13,Low
"1,257,980","1,257,980","1,266,290","1,260,980",2017/11/12,High
"1,243,900","1,243,440","1,260,290","1,259,370",2017/11/11,High
"1,246,210","1,242,750","1,251,520","1,243,670",2017/11/10,Low
"1,249,440","1,249,440","1,254,980","1,254,060",2017/11/08,High
"1,243,900","1,242,750","1,254,520","1,251,520",2017/11/07,High
"1,249,670","1,240,670","1,249,670","1,242,510",2017/11/06,Low
"1,243,900","1,242,280","1,249,670","1,248,980",2017/11/05,High
"1,238,130","1,237,090","1,243,900","1,243,440",2017/11/04,High
"1,237,670","1,236,050","1,242,750","1,237,670",2017/11/03,Low
"1,240,210","1,239,740","1,246,440","1,241,820",2017/11/01,No Change
"1,236,970","1,236,970","1,243,670","1,241,820",2017/10/31,High
"1,239,980","1,233,510","1,241,360","1,235,590",2017/10/30,Low
"1,239,510","1,235,360","1,242,280","1,239,740",2017/10/29,Low
"1,242,050","1,235,360","1,242,510","1,241,130",2017/10/28,Low
"1,224,280","1,224,280","1,242,050","1,241,360",2017/10/27,High
"1,227,280","1,222,660","1,231,430","1,223,120",2017/10/25,Low
"1,225,660","1,219,890","1,230,280","1,226,590",2017/10/24,High
"1,229,120","1,224,510","1,229,360","1,226,120",2017/10/23,Low
"1,214,350","1,212,960","1,227,510","1,226,350",2017/10/22,High
"1,220,810","1,216,430","1,222,660","1,216,890",2017/10/21,Low
"1,223,350","1,220,350","1,228,200","1,220,580",2017/10/20,Low
"1,230,970","1,230,050","1,233,970","1,230,970",2017/10/18,Low
"1,233,050","1,224,740","1,234,900","1,231,430",2017/10/17,Low
"1,235,590","1,221,740","1,235,590","1,232,820",2017/10/16,Low
"1,244,130","1,239,980","1,246,900","1,241,130",2017/10/15,Low
"1,245,050","1,238,360","1,247,360","1,244,590",2017/10/14,High
"1,246,670","1,240,900","1,251,060","1,244,130",2017/10/13,Low
"1,247,590","1,246,210","1,254,290","1,251,750",2017/10/11,High
"1,243,210","1,240,670","1,248,060","1,241,590",2017/10/10,Low
"1,253,600","1,242,050","1,256,140","1,246,440",2017/10/09,Low
"1,237,670","1,236,510","1,258,440","1,255,440",2017/10/08,High
"1,227,280","1,223,350","1,240,670","1,240,440",2017/10/07,High
"1,214,120","1,213,200","1,228,210","1,227,740",2017/10/06,High
"1,216,430","1,212,510","1,219,900","1,213,200",2017/10/04,Low
"1,208,350","1,208,350","1,219,900","1,215,970",2017/10/03,High
"1,205,580","1,204,200","1,211,120","1,207,430",2017/10/02,High
"1,203,270","1,203,270","1,206,970","1,206,970",2017/10/01,Low
"1,208,580","1,208,580","1,208,580","1,208,580",2017/09/29,Low
"1,210,660","1,209,740","1,213,890","1,213,430",2017/09/27,High
"1,212,970","1,206,740","1,212,970","1,210,890",2017/09/26,Low
"1,230,510","1,212,510","1,230,750","1,218,740",2017/09/25,Low
"1,214,120","1,209,740","1,228,900","1,227,510",2017/09/24,High
"1,205,580","1,204,660","1,216,430","1,215,970",2017/09/23,High
"1,197,270","1,197,270","1,205,580","1,205,350",2017/09/22,High
"1,208,350","1,195,650","1,208,350","1,199,350",2017/09/20,Low
"1,217,820","1,214,120","1,224,280","1,218,510",2017/09/19,High
"1,222,200","1,209,970","1,223,820","1,212,510",2017/09/18,Low
"1,229,590","1,217,120","1,230,280","1,219,430",2017/09/17,Low
"1,237,670","1,229,820","1,239,290","1,231,440",2017/09/16,Low
"1,242,290","1,236,290","1,244,370","1,238,130",2017/09/15,Low
"1,247,830","1,243,210","1,252,680","1,246,910",2017/09/13,Low
"1,259,830","1,248,750","1,261,220","1,248,980",2017/09/12,Low
"1,251,990","1,251,990","1,256,830","1,255,450",2017/09/11,No Change
"1,261,220","1,253,600","1,261,220","1,255,450",2017/09/10,Low
"1,269,070","1,262,140","1,271,150","1,263,530",2017/09/09,Low
"1,268,380","1,267,920","1,269,300","1,268,610",2017/09/08,High
"1,252,680","1,252,680","1,266,300","1,263,990",2017/09/06,High
"1,256,140","1,253,830","1,262,370","1,255,220",2017/09/05,High
"1,255,450","1,247,370","1,258,220","1,254,990",2017/09/04,Low
"1,267,220","1,256,140","1,268,610","1,256,830",2017/09/03,Low
"1,255,680","1,255,680","1,266,070","1,264,910",2017/09/02,High
"1,251,520","1,250,600","1,261,220","1,254,520",2017/09/01,High
"1,223,820","1,221,050","1,237,440","1,235,820",2017/08/30,High
"1,221,970","1,218,280","1,226,820","1,225,440",2017/08/29,High
"1,220,590","1,220,590","1,232,820","1,223,820",2017/08/28,High
"1,212,740","1,209,510","1,219,430","1,218,510",2017/08/27,High
"1,208,120","1,208,120","1,214,820","1,212,280",2017/08/26,High
"1,196,580","1,196,580","1,207,660","1,206,740",2017/08/25,High
"1,192,650","1,189,650","1,196,580","1,193,350",2017/08/23,High
"1,186,650","1,186,650","1,192,420","1,191,500",2017/08/22,High
"1,183,420","1,183,190","1,188,730","1,186,880",2017/08/21,No Change
"1,185,960","1,184,800","1,189,420","1,186,880",2017/08/20,High
"1,182,260","1,182,260","1,185,960","1,185,730",2017/08/19,High
"1,185,030","1,181,570","1,185,270","1,182,030",2017/08/18,Low
"1,182,730","1,181,340","1,187,340","1,184,570",2017/08/16,High
"1,177,650","1,175,800","1,178,340","1,178,340",2017/08/15,High
"1,179,490","1,175,800","1,179,960","1,178,110",2017/08/14,Low
"1,191,500","1,180,070","1,191,500","1,182,730",2017/08/13,Low
"1,190,920","1,189,650","1,192,310","1,191,730",2017/08/12,High
"1,194,730","1,190,000","1,196,120","1,190,460",2017/08/11,High
"1,180,300","1,179,610","1,181,230","1,180,190",2017/08/09,High
"1,175,920","1,175,920","1,179,720","1,178,570",2017/08/08,High
"1,171,880","1,171,820","1,177,420","1,175,220",2017/08/07,High
"1,172,220","1,171,410","1,173,490","1,173,030",2017/08/06,Low
"1,178,450","1,172,910","1,179,610","1,174,070",2017/08/05,Low
"1,178,220","1,177,070","1,178,800","1,178,340",2017/08/04,Low
"1,179,380","1,178,110","1,183,190","1,181,340",2017/08/02,No Change
"1,179,030","1,176,490","1,181,800","1,181,340",2017/08/01,High
"1,177,070","1,174,990","1,180,300","1,179,610",2017/07/31,High
"1,179,260","1,171,880","1,179,260","1,176,030",2017/07/30,Low
"1,176,950","1,176,840","1,184,690","1,179,380",2017/07/29,High
"1,165,300","1,165,300","1,176,380","1,175,800",2017/07/28,High
"1,160,910","1,156,750","1,164,950","1,161,490",2017/07/26,High
"1,148,330","1,147,400","1,156,520","1,154,790",2017/07/25,High
"1,150,400","1,147,860","1,151,670","1,148,560",2017/07/24,Low
"1,146,020","1,146,020","1,151,330","1,150,750",2017/07/23,High
"1,145,440","1,144,290","1,147,060","1,146,480",2017/07/22,High
"1,143,480","1,143,480","1,150,750","1,145,790",2017/07/21,High
"1,138,280","1,138,170","1,140,250","1,139,780",2017/07/19,High
"1,138,280","1,136,210","1,139,090","1,139,090",2017/07/18,High
"1,138,170","1,136,320","1,140,360","1,138,510",2017/07/17,High
"1,137,130","1,136,490","1,138,630","1,137,820",2017/07/16,High
"1,137,250","1,134,360","1,137,480","1,137,010",2017/07/15,High
"1,136,670","1,136,550","1,142,090","1,136,900",2017/07/14,High
"1,137,480","1,133,440","1,137,480","1,133,440",2017/07/12,Low
"1,134,710","1,134,710","1,138,750","1,137,130",2017/07/11,High
"1,137,360","1,131,590","1,137,360","1,134,130",2017/07/10,Low
"1,137,130","1,131,820","1,137,130","1,135,740",2017/07/09,Low
"1,135,980","1,135,510","1,137,360","1,137,010",2017/07/08,High
"1,142,790","1,134,710","1,144,170","1,136,320",2017/07/07,Low
"1,146,360","1,146,080","1,147,980","1,146,830",2017/07/05,High
"1,146,830","1,143,710","1,147,630","1,145,560",2017/07/04,Low
"1,149,940","1,146,250","1,150,870","1,146,710",2017/07/03,Low
"1,159,870","1,148,900","1,159,870","1,148,900",2017/07/02,Low
"1,160,910","1,159,290","1,161,140","1,159,520",2017/07/01,Low
"1,156,410","1,156,410","1,161,260","1,160,790",2017/06/30,High
"1,156,640","1,155,710","1,158,250","1,157,220",2017/06/28,High
"1,154,330","1,152,480","1,158,370","1,156,290",2017/06/27,High
"1,151,910","1,151,910","1,154,560","1,153,980",2017/06/26,High
"1,156,410","1,151,100","1,156,410","1,152,250",2017/06/25,Low
"1,153,170","1,153,170","1,156,640","1,156,290",2017/06/24,High
"1,147,290","1,147,060","1,157,100","1,152,830",2017/06/23,High
"1,140,130","1,140,130","1,146,710","1,145,790",2017/06/21,High
"1,139,210","1,139,090","1,141,630","1,139,900",2017/06/20,High
"1,138,980","1,137,820","1,140,820","1,138,980",2017/06/19,Low
"1,145,670","1,139,670","1,145,790","1,140,130",2017/06/18,Low
"1,142,210","1,141,980","1,146,830","1,145,560",2017/06/17,High
"1,138,050","1,137,820","1,144,060","1,142,560",2017/06/16,High
"1,137,820","1,137,360","1,142,090","1,137,360",2017/06/14,Low
"1,143,020","1,138,170","1,153,640","1,144,860",2017/06/13,High
"1,142,560","1,136,550","1,142,560","1,142,090",2017/06/12,High
"1,143,250","1,140,480","1,144,170","1,141,170",2017/06/11,Low
"1,142,320","1,142,320","1,144,520","1,143,940",2017/06/10,High
"1,143,360","1,140,130","1,145,330","1,141,630",2017/06/09,Low
"1,150,640","1,145,440","1,150,980","1,146,600",2017/06/07,Low
"1,152,250","1,149,940","1,158,480","1,150,750",2017/06/06,Low
"1,141,400","1,141,400","1,153,870","1,152,140",2017/06/05,High
"1,142,670","1,140,940","1,143,130","1,141,290",2017/06/04,Low
"1,142,560","1,142,440","1,143,130","1,142,790",2017/06/03,High
"1,141,400","1,141,400","1,143,250","1,142,320",2017/06/02,High
"1,140,130","1,137,130","1,140,130","1,137,590",2017/05/31,Low
"1,140,710","1,137,070","1,140,710","1,138,510",2017/05/30,Low
"1,145,210","1,139,780","1,146,830","1,140,480",2017/05/29,Low
"1,149,130","1,141,860","1,149,370","1,145,560",2017/05/28,Low
"1,146,940","1,145,670","1,149,250","1,148,900",2017/05/27,High
"1,149,370","1,145,900","1,152,600","1,146,830",2017/05/26,Low
"1,149,130","1,147,290","1,149,710","1,148,210",2017/05/24,High
"1,148,330","1,146,130","1,149,130","1,146,940",2017/05/23,Low
"1,153,290","1,148,560","1,153,870","1,149,250",2017/05/22,Low
"1,150,400","1,146,600","1,153,520","1,151,790",2017/05/21,High
"1,148,900","1,147,860","1,151,100","1,150,750",2017/05/20,High
"1,148,560","1,146,130","1,152,600","1,148,560",2017/05/19,Low
"1,160,100","1,151,910","1,160,450","1,152,710",2017/05/17,Low
"1,152,140","1,150,980","1,160,680","1,158,600",2017/05/16,High
"1,138,280","1,138,280","1,147,400","1,145,900",2017/05/15,High
"1,140,710","1,135,980","1,141,290","1,138,860",2017/05/14,Low
"1,140,020","1,138,510","1,140,940","1,140,590",2017/05/13,High
"1,137,590","1,135,280","1,140,250","1,139,780",2017/05/12,High
"1,134,130","1,133,670","1,138,280","1,137,010",2017/05/10,High
"1,133,780","1,133,670","1,137,820","1,134,820",2017/05/09,High
"1,141,170","1,133,780","1,141,170","1,134,010",2017/05/08,Low
"1,135,510","1,135,510","1,142,210","1,140,710",2017/05/07,High
"1,129,160","1,128,360","1,139,210","1,137,590",2017/05/06,High
"1,147,060","1,132,630","1,147,400","1,133,090",2017/05/05,Low
"1,158,600","1,147,630","1,158,600","1,149,940",2017/05/03,Low
"1,162,760","1,159,750","1,163,910","1,161,830",2017/05/02,Low
"1,164,140","1,160,220","1,164,370","1,162,060",2017/05/01,Low
"1,175,450","1,165,300","1,175,450","1,166,100",2017/04/30,Low
"1,172,800","1,172,800","1,177,070","1,174,990",2017/04/29,High
"1,170,490","1,170,260","1,173,610","1,172,680",2017/04/28,High
"1,171,880","1,170,140","1,172,110","1,171,070",2017/04/26,High
"1,175,340","1,169,570","1,178,110","1,170,370",2017/04/25,Low
"1,177,990","1,175,800","1,177,990","1,176,260",2017/04/24,Low
"1,180,300","1,174,760","1,180,300","1,177,760",2017/04/23,Low
"1,181,570","1,181,230","1,182,730","1,181,570",2017/04/22,Low
"1,178,450","1,178,450","1,181,920","1,181,690",2017/04/21,High
"1,177,420","1,176,720","1,179,380","1,178,220",2017/04/19,Low
"1,188,040","1,176,950","1,188,040","1,178,340",2017/04/18,Low
"1,186,880","1,185,150","1,188,270","1,187,460",2017/04/17,Low
"1,188,500","1,186,880","1,189,650","1,188,730",2017/04/16,Low
"1,189,650","1,188,270","1,190,340","1,189,070",2017/04/15,Low
"1,173,840","1,173,840","1,191,500","1,189,880",2017/04/14,High
"1,170,720","1,169,800","1,174,410","1,170,610",2017/04/12,High
"1,169,910","1,167,950","1,171,770","1,168,180",2017/04/11,Low
"1,166,910","1,166,910","1,169,680","1,168,870",2017/04/10,High
"1,167,490","1,165,180","1,168,640","1,167,030",2017/04/09,Low
"1,165,870","1,165,870","1,168,410","1,167,950",2017/04/08,High
"1,166,330","1,164,490","1,167,490","1,166,330",2017/04/07,High
"1,165,180","1,162,640","1,165,180","1,163,330",2017/04/05,High
"1,165,180","1,161,720","1,167,950","1,161,950",2017/04/04,Low
"1,162,410","1,162,410","1,167,030","1,164,950",2017/04/03,High
"1,163,100","1,159,410","1,164,260","1,162,180",2017/04/02,Low
"1,165,640","1,165,640","1,167,030","1,166,330",2017/03/31,High
"1,167,490","1,164,490","1,167,490","1,166,100",2017/03/29,Low
"1,168,640","1,166,100","1,168,870","1,167,030",2017/03/28,Low
"1,170,260","1,169,100","1,172,110","1,170,490",2017/03/27,No Change
"1,165,870","1,165,870","1,173,490","1,170,490",2017/03/26,High
"1,156,870","1,156,870","1,172,800","1,165,640",2017/03/25,High
"1,156,630","1,155,470","1,156,630","1,156,630",2017/03/24,Low
"1,155,480","1,153,410","1,158,950","1,158,950",2017/03/20,High
"1,152,480","1,151,790","1,153,870","1,153,640",2017/03/18,High
"1,139,550","1,138,860","1,152,480","1,151,790",2017/03/17,High
"1,134,240","1,134,240","1,142,090","1,138,630",2017/03/15,High
"1,126,390","1,126,390","1,129,400","1,127,090",2017/03/14,Low
"1,130,090","1,127,320","1,131,240","1,128,240",2017/03/13,Low
"1,129,160","1,128,930","1,132,860","1,130,550",2017/03/12,High
"1,124,780","1,123,620","1,129,400","1,128,930",2017/03/11,High
"1,133,320","1,114,850","1,142,090","1,125,240",2017/03/10,Low
"1,129,400","1,128,470","1,137,010","1,135,860",2017/03/08,High
"1,133,320","1,124,550","1,133,320","1,127,780",2017/03/07,Low
"1,144,860","1,133,320","1,144,860","1,133,780",2017/03/06,Low
"1,152,480","1,144,170","1,152,480","1,144,630",2017/03/05,Low
"1,153,640","1,151,560","1,153,870","1,152,020",2017/03/04,Low
"1,157,100","1,150,400","1,158,480","1,153,170",2017/03/03,Low
"1,159,870","1,157,100","1,162,640","1,161,490",2017/02/28,High
"1,157,100","1,156,410","1,161,020","1,160,790",2017/02/27,High
"1,163,330","1,157,790","1,164,030","1,160,330",2017/02/26,Low
"1,160,790","1,160,330","1,164,260","1,162,870",2017/02/25,High
"1,154,560","1,154,560","1,160,790","1,159,870",2017/02/24,High
"1,153,170","1,153,170","1,153,170","1,153,170",2017/02/23,High
"1,151,330","1,149,480","1,153,410","1,152,940",2017/02/22,High
"1,148,330","1,147,630","1,151,100","1,149,830",2017/02/21,High
"1,145,090","1,144,400","1,149,250","1,149,020",2017/02/20,High
"1,148,100","1,145,090","1,149,020","1,146,020",2017/02/19,Low
"1,149,710","1,147,630","1,151,100","1,148,330",2017/02/18,Low
"1,148,100","1,146,940","1,150,640","1,149,480",2017/02/17,Low
"1,150,400","1,149,250","1,152,250","1,150,170",2017/02/15,High
"1,147,860","1,144,860","1,150,400","1,149,250",2017/02/14,High
"1,148,100","1,145,330","1,150,400","1,145,790",2017/02/13,Low
"1,154,100","1,146,480","1,154,100","1,147,860",2017/02/12,Low
"1,154,100","1,151,100","1,157,100","1,155,020",2017/02/11,High
"1,154,100","1,152,710","1,154,790","1,154,330",2017/02/10,High
"1,154,560","1,153,170","1,157,330","1,153,870",2017/02/08,Low
"1,149,710","1,147,860","1,158,020","1,154,790",2017/02/07,High
"1,157,790","1,150,400","1,157,790","1,151,560",2017/02/06,Low
"1,152,020","1,150,640","1,156,410","1,155,480",2017/02/05,High
"1,149,940","1,145,330","1,154,330","1,150,870",2017/02/04,High
"1,141,400","1,141,400","1,149,250","1,149,020",2017/02/03,High
"1,137,710","1,137,710","1,144,400","1,140,480",2017/02/01,High
"1,138,860","1,134,010","1,142,320","1,136,320",2017/01/31,Low
"1,129,740","1,129,740","1,139,780","1,137,940",2017/01/30,High
"1,139,670","1,127,550","1,139,670","1,130,780",2017/01/29,Low
"1,139,100","1,138,170","1,142,090","1,139,900",2017/01/28,High
"1,142,790","1,137,480","1,143,940","1,139,670",2017/01/27,Low
"1,144,860","1,141,860","1,145,320","1,142,560",2017/01/25,Low
"1,146,480","1,142,560","1,146,480","1,144,400",2017/01/24,Low
"1,147,630","1,147,400","1,150,400","1,147,860",2017/01/23,No Change
"1,146,130","1,146,020","1,149,010","1,147,860",2017/01/22,High
"1,141,060","1,140,250","1,146,250","1,146,020",2017/01/21,High
"1,147,400","1,140,480","1,147,860","1,140,480",2017/01/20,Low
"1,149,010","1,145,320","1,149,010","1,146,710",2017/01/18,Low
"1,154,090","1,149,480","1,154,090","1,150,860",2017/01/17,Low
"1,150,630","1,150,400","1,156,160","1,152,240",2017/01/16,High
"1,156,390","1,149,940","1,158,240","1,150,860",2017/01/15,Low
"1,148,090","1,145,090","1,154,090","1,153,400",2017/01/14,High
"1,160,080","1,147,630","1,161,470","1,147,860",2017/01/13,Low
"1,153,400","1,153,400","1,164,240","1,159,160",2017/01/11,High
"1,148,320","1,147,400","1,153,860","1,152,010",2017/01/10,High
"1,149,010","1,147,400","1,151,550","1,149,010",2017/01/09,High
"1,147,630","1,145,550","1,148,780","1,148,320",2017/01/08,High
"1,146,250","1,143,020","1,148,780","1,147,170",2017/01/07,High
"1,142,210","1,137,710","1,146,710","1,144,860",2017/01/06,High
"1,137,250","1,133,100","1,141,400","1,140,940",2017/01/04,High
"1,132,640","1,129,640","1,135,640","1,133,330",2017/01/03,High
"1,131,370","1,125,950","1,136,790","1,131,720",2017/01/02,High
"1,127,450","1,122,950","1,131,950","1,130,560",2017/01/01,High
"1,117,190","1,107,270","1,127,100","1,125,030",2016/12/31,High
"1,133,800","1,121,800","1,145,790","1,124,110",2016/12/30,Low
"1,146,480","1,143,020","1,149,940","1,146,480",2016/12/28,Low
"1,149,250","1,135,180","1,163,310","1,147,400",2016/12/27,Low
"1,161,240","1,154,320","1,168,160","1,158,930",2016/12/26,High
"1,149,020","1,139,100","1,158,930","1,150,400",2016/12/25,High
"1,138,120","1,134,830","1,141,400","1,140,940",2016/12/24,High
"1,131,140","1,126,870","1,135,410","1,134,250",2016/12/23,High
"1,127,910","1,126,640","1,129,180","1,127,800",2016/12/21,High
"1,128,490","1,125,950","1,131,030","1,127,570",2016/12/20,High
"1,125,030","1,123,640","1,126,410","1,126,410",2016/12/19,High
"1,123,990","1,122,490","1,125,490","1,124,340",2016/12/18,High
"1,122,960","1,121,110","1,124,800","1,122,950",2016/12/17,Low
"1,124,110","1,123,180","1,125,030","1,124,110",2016/12/16,High
"1,125,610","1,123,180","1,128,030","1,123,180",2016/12/14,Low
"1,132,060","1,129,870","1,134,250","1,132,870",2016/12/13,High
"1,129,530","1,127,100","1,131,950","1,129,640",2016/12/12,High
"1,126,070","1,122,720","1,129,410","1,128,950",2016/12/11,High
"1,123,880","1,121,340","1,126,410","1,126,070",2016/12/10,High
"1,124,220","1,121,340","1,127,100","1,122,950",2016/12/09,Low
"1,124,910","1,123,180","1,126,640","1,124,340",2016/12/07,High
"1,123,180","1,119,950","1,126,410","1,124,110",2016/12/06,High
"1,125,380","1,121,110","1,129,640","1,122,030",2016/12/05,Low
"1,128,490","1,122,260","1,134,720","1,131,030",2016/12/04,No Change
"1,131,150","1,127,570","1,134,720","1,131,030",2016/12/03,High
"1,115,920","1,106,810","1,125,030","1,124,570",2016/12/02,High
